episode,step,train_score,eval_score,best_score,epsilon,loss,q_avg_0,q_min_0,q_max_0,q_avg_1,q_min_1,q_max_1
1066,17510,-5.0,-5.0,-2.0,             0.00010,0.017084527543435493,0.828,-0.869,1.323,0.778,-0.921,1.327
1067,17525,-5.0,-5.0,-2.0,             0.00010,0.013912072583722571,0.727,-1.1,1.374,0.686,-0.803,1.183
1068,17540,-5.0,-5.0,-2.0,             0.00010,0.014045033960913618,0.37,-0.714,0.958,0.301,-0.953,0.851
1069,17555,-5.0,-5.0,-2.0,             0.00010,0.020771883940324188,0.623,-0.429,1.083,0.547,-0.701,1.03
1070,17570,-5.0,-5.0,-2.0,             0.00010,0.02230301160986225,0.491,-0.565,1.017,0.464,-0.678,1.087
1071,17585,-5.0,-5.0,-2.0,             0.00010,0.024438416585326195,0.785,-1.015,1.334,0.708,-1.032,1.353
1072,17600,-5.0,-5.0,-2.0,             0.00010,0.016079649049788713,0.741,-0.095,1.289,0.671,-0.359,1.2
1073,17615,-5.0,-5.0,-2.0,             0.00010,0.025720293788860243,0.715,-0.898,1.247,0.703,-0.981,1.261
1074,17632,-4.0,-5.0,-2.0,             0.00010,0.018426404718090508,0.687,-0.731,1.267,0.817,-0.441,1.626
1075,17647,-5.0,-5.0,-2.0,             0.00010,0.020580151459823053,0.383,-0.854,0.829,0.363,-0.926,0.757
1076,17664,-4.0,-5.0,-2.0,             0.00010,0.025292926098165268,0.606,-0.584,1.202,0.613,-0.513,1.497
1077,17689,-3.0,-5.0,-2.0,             0.00010,0.021030154465697705,0.384,-0.617,1.08,0.42,-0.552,1.547
1078,17704,-5.0,-5.0,-2.0,             0.00010,0.01591253709048033,0.436,-0.603,0.77,0.399,-0.541,0.758
1079,17719,-5.0,-5.0,-2.0,             0.00010,0.013554563241389891,0.461,-0.738,1.058,0.335,-1.24,1.137
1080,17743,-4.0,-5.0,-2.0,             0.00010,0.018822039036119047,0.506,-1.026,1.295,0.45,-0.896,1.149
1081,17767,-4.0,-5.0,-2.0,             0.00010,0.01775830908930705,0.623,-1.091,1.193,0.558,-1.266,2.42
1082,17782,-5.0,-5.0,-2.0,             0.00010,0.017470954187835255,0.591,-0.759,1.161,0.492,-1.328,1.269
1083,17797,-5.0,-5.0,-2.0,             0.00010,0.015714817967576285,0.705,-0.849,1.25,0.558,-1.527,1.161
1084,17812,-5.0,-5.0,-2.0,             0.00010,0.0206377856588612,0.75,-0.791,1.2,0.702,-1.077,1.129
1085,17827,-5.0,-5.0,-2.0,             0.00010,0.016136438539251684,0.775,-0.64,1.208,0.7,-0.777,1.252
1086,17842,-5.0,-5.0,-2.0,             0.00010,0.01354884570464492,0.429,-0.614,1.058,0.365,-0.865,0.992
1087,17857,-5.0,-5.0,-2.0,             0.00010,0.021772077338149152,0.333,-0.65,0.616,0.328,-0.971,0.703
1088,17872,-5.0,-5.0,-2.0,             0.00010,0.011911489123788973,0.804,-0.6,1.221,0.808,-0.729,1.272
1089,17887,-5.0,-5.0,-2.0,             0.00010,0.012525872001424432,0.362,-1.052,0.998,0.352,-1.226,0.894
1090,17902,-5.0,-5.0,-2.0,             0.00010,0.02091026268899441,0.804,-0.33,1.201,0.789,-0.537,1.253
1091,17917,-5.0,-5.0,-2.0,             0.00010,0.014656977464134495,0.527,-0.705,1.224,0.497,-0.845,1.224
1092,17932,-5.0,-5.0,-2.0,             0.00010,0.018965312279760838,0.545,-0.405,1.042,0.492,-0.737,1.015
1093,17948,-4.0,-5.0,-2.0,             0.00010,0.01646176901704166,0.629,-0.214,1.504,0.539,-0.753,1.374
1094,17972,-4.0,-5.0,-2.0,             0.00010,0.016166081351305667,0.596,-0.53,1.35,0.613,-0.761,2.456
1095,17987,-5.0,-5.0,-2.0,             0.00010,0.017565652386595805,0.457,-0.7,0.973,0.398,-0.851,0.823
1096,18002,-5.0,-5.0,-2.0,             0.00010,0.022290689358487725,0.616,-0.63,1.186,0.548,-0.913,1.227
1097,18026,-4.0,-5.0,-2.0,             0.00010,0.017555324540201884,0.373,-0.814,0.89,0.374,-0.728,1.2
1098,18050,-4.0,-5.0,-2.0,             0.00010,0.018930432163566973,0.51,-0.488,1.962,0.38,-0.909,1.535
1099,18065,-5.0,-5.0,-2.0,             0.00010,0.02176953012434145,0.488,-0.168,0.801,0.441,-0.427,0.79
1100,18080,-5.0,-5.0,-2.0,             0.00010,0.014938321864853303,0.632,-0.768,1.215,0.642,-1.209,1.28
1101,18095,-5.0,-5.0,-2.0,             0.00010,0.017352365811044972,0.522,-1.129,1.196,0.489,-1.157,1.221
1102,18119,-4.0,-5.0,-2.0,             0.00010,0.017696716196951456,0.353,-0.874,1.205,0.359,-0.887,1.797
1103,18134,-5.0,-5.0,-2.0,             0.00010,0.016028046716625492,0.605,-0.133,1.047,0.547,-0.609,1.091
1104,18149,-5.0,-5.0,-2.0,             0.00010,0.016123740770854055,0.472,-0.395,0.829,0.409,-0.749,0.74
1105,18164,-5.0,-5.0,-2.0,             0.00010,0.022772918967530132,0.316,-0.868,0.709,0.315,-0.946,0.707
1106,18179,-5.0,-3.0,-2.0,             0.00010,0.012614781176671386,0.428,-1.006,1.354,0.445,-0.917,1.624
1107,18222,-2.0,-3.0,-2.0,             0.00010,0.01554390469154473,0.495,-0.653,1.418,0.562,-0.871,2.108
1108,18237,-5.0,-3.0,-2.0,             0.00010,0.020291496875385444,0.695,-0.803,1.165,0.666,-1.435,1.221
1109,18252,-5.0,-3.0,-2.0,             0.00010,0.020237227125714224,0.747,-0.642,1.212,0.663,-1.248,1.211
1110,18267,-5.0,-3.0,-2.0,             0.00010,0.012255792940656344,0.401,-1.084,0.832,0.405,-1.049,0.973
1111,18282,-5.0,-5.0,-2.0,             0.00010,0.015924940491095184,0.479,-0.655,1.397,0.401,-0.987,1.027
1112,18297,-5.0,-5.0,-2.0,             0.00010,0.01569903498360266,0.524,-0.399,1.099,0.45,-0.79,1.018
1113,18312,-5.0,-5.0,-2.0,             0.00010,0.01779591393036147,0.448,-0.668,0.773,0.403,-0.759,0.707
1114,18327,-5.0,-5.0,-2.0,             0.00010,0.012776259573486944,0.385,-0.994,0.818,0.384,-1.048,0.797
1115,18342,-5.0,-5.0,-2.0,             0.00010,0.016981247533112764,0.418,-0.813,0.898,0.378,-0.909,0.776
1116,18366,-4.0,-4.0,-2.0,             0.00010,0.01801838188354547,0.382,-0.843,1.137,0.381,-0.996,1.409
1117,18381,-5.0,-4.0,-2.0,             0.00010,0.010694963578134774,0.449,-0.52,0.928,0.436,-0.626,1.066
1118,18396,-5.0,-4.0,-2.0,             0.00010,0.01395825125121822,0.43,-0.568,0.975,0.352,-0.941,0.938
1119,18411,-5.0,-4.0,-2.0,             0.00010,0.017177560289079945,0.735,-0.372,1.203,0.681,-0.812,1.252
1120,18421,-5.0,-4.0,-2.0,             0.00010,0.015769470878876746,0.591,0.182,1.008,0.658,0.364,1.044
1121,18436,-5.0,-5.0,-2.0,             0.00010,0.019195352556804816,0.53,-0.799,1.144,0.437,-1.049,1.09
1122,18444,-5.0,-5.0,-2.0,             0.00010,0.018476249591913074,0.698,-0.428,1.209,0.768,-0.432,1.266
1123,18458,-5.0,-5.0,-2.0,             0.00010,0.015911372112376348,0.555,-0.389,1.006,0.487,-0.779,0.875
1124,18473,-5.0,-5.0,-2.0,             0.00010,0.01376191113765041,0.686,-0.593,1.205,0.638,-1.11,1.161
1125,18497,-4.0,-5.0,-2.0,             0.00010,0.017932660955314834,0.517,-0.405,1.042,0.473,-0.634,1.086
1126,18512,-5.0,-5.0,-2.0,             0.00010,0.026531192225714526,0.637,-0.685,1.304,0.59,-1.355,1.296
1127,18527,-5.0,-5.0,-2.0,             0.00010,0.017284978957225878,0.447,-0.812,1.033,0.462,-0.87,1.071
1128,18542,-5.0,-5.0,-2.0,             0.00010,0.020093704294413327,0.464,-0.552,0.873,0.413,-0.979,0.828
1129,18557,-5.0,-5.0,-2.0,             0.00010,0.015868610888719558,0.435,-0.799,0.793,0.408,-0.86,0.766
1130,18572,-5.0,-5.0,-2.0,             0.00010,0.019228726749618848,0.674,-0.834,1.231,0.585,-1.476,1.178
1131,18587,-5.0,-5.0,-2.0,             0.00010,0.016189727870126566,0.615,-0.868,1.312,0.56,-1.417,1.253
1132,18602,-5.0,-5.0,-2.0,             0.00010,0.016130071288595598,0.556,-0.62,1.21,0.443,-1.307,1.228
1133,18617,-5.0,-5.0,-2.0,             0.00010,0.024464408665274582,0.455,-0.613,0.865,0.396,-0.731,0.774
1134,18632,-5.0,-5.0,-2.0,             0.00010,0.01762326369062066,0.494,-0.905,1.091,0.505,-0.878,1.249
1135,18656,-4.0,-5.0,-2.0,             0.00010,0.015303501209321743,0.543,-0.41,1.224,0.499,-0.831,2.606
1136,18671,-5.0,-5.0,-2.0,             0.00010,0.012770945702989896,0.541,-0.83,1.169,0.492,-0.699,1.312
1137,18686,-5.0,-5.0,-2.0,             0.00010,0.010631418724854787,0.743,-0.669,1.211,0.796,-0.453,1.269
1138,18701,-5.0,-5.0,-2.0,             0.00010,0.01360742972853283,0.493,-0.59,1.087,0.388,-0.927,1.148
1139,18716,-5.0,-5.0,-2.0,             0.00010,0.021801116208856306,0.459,-0.765,1.101,0.326,-1.109,0.886
1140,18731,-5.0,-5.0,-2.0,             0.00010,0.013322052530323465,0.732,-0.155,1.264,0.723,-0.51,1.13
1141,18746,-5.0,-5.0,-2.0,             0.00010,0.01662245603899161,0.336,-0.819,0.857,0.328,-1.064,0.945
1142,18761,-5.0,-5.0,-2.0,             0.00010,0.014420972725686928,0.781,-0.434,1.299,0.683,-0.398,1.23
1143,18777,-4.0,-5.0,-2.0,             0.00010,0.015328652661992237,0.771,-0.263,1.418,0.889,-0.289,2.027
1144,18801,-4.0,-5.0,-2.0,             0.00010,0.01653126290329965,0.471,-1.062,1.078,0.513,-0.794,2.174
1145,18816,-5.0,-5.0,-2.0,             0.00010,0.015561389892051617,0.595,-0.668,1.361,0.539,-0.721,1.257
1146,18831,-5.0,-5.0,-2.0,             0.00010,0.023151516759147246,0.587,-1.313,1.143,0.556,-0.806,1.137
1147,18855,-4.0,-5.0,-2.0,             0.00010,0.018039735189328592,0.325,-0.792,0.695,0.371,-0.587,1.165
1148,18879,-4.0,-5.0,-2.0,             0.00010,0.018992641562363133,0.515,-0.582,1.372,0.4,-0.807,1.186
1149,18895,-4.0,-5.0,-2.0,             0.00010,0.021403978535090573,0.5,-0.487,1.329,0.472,-0.556,1.161
1150,18910,-5.0,-5.0,-2.0,             0.00010,0.025277699716389178,0.647,-0.284,1.285,0.554,-0.611,1.356
1151,18925,-5.0,-5.0,-2.0,             0.00010,0.023739844374358655,0.68,-0.531,1.405,0.627,-0.818,1.321
1152,18949,-4.0,-5.0,-2.0,             0.00010,0.023437033058144152,0.355,-0.914,1.015,0.362,-1.139,1.482
1153,18964,-5.0,-5.0,-2.0,             0.00010,0.01266485230686764,0.424,-0.971,0.898,0.391,-0.543,0.786
1154,18979,-5.0,-5.0,-2.0,             0.00010,0.024656229186803102,0.423,-0.884,1.074,0.425,-1.09,1.017
1155,19003,-4.0,-5.0,-2.0,             0.00010,0.016880104085430503,0.528,-1.145,1.386,0.569,-1.273,2.226
1156,19018,-5.0,-5.0,-2.0,             0.00010,0.021110551959524552,0.718,-1.201,1.292,0.709,-1.512,1.39
1157,19053,-2.0,-5.0,-2.0,             0.00010,0.019847100297920407,0.49,-1.282,1.457,0.617,-1.289,2.661
1158,19068,-5.0,-5.0,-2.0,             0.00010,0.01697958502918482,0.682,-0.697,1.167,0.621,-1.135,1.143
1159,19083,-5.0,-5.0,-2.0,             0.00010,0.017936234502121805,0.724,-0.535,1.203,0.665,-0.826,1.326
1160,19100,-4.0,-5.0,-2.0,             0.00010,0.011913022300338043,0.472,-0.426,0.964,0.461,-0.673,1.802
1161,19124,-4.0,-5.0,-2.0,             0.00010,0.018649362279878307,0.475,-0.65,1.238,0.442,-1.273,2.465
1162,19139,-5.0,-5.0,-2.0,             0.00010,0.012183822675918539,0.359,-0.912,0.758,0.338,-0.833,0.694
1163,19154,-5.0,-5.0,-2.0,             0.00010,0.017047746805474162,0.459,-0.837,1.197,0.328,-1.357,1.337
1164,19169,-5.0,-5.0,-2.0,             0.00010,0.01380769667836527,0.807,-0.448,1.342,0.737,-0.691,1.213
1165,19184,-5.0,-5.0,-2.0,             0.00010,0.023815710687388976,0.453,-0.81,1.01,0.441,-0.707,0.865
1166,19199,-5.0,-5.0,-2.0,             0.00010,0.015884753654245288,0.651,-0.695,1.675,0.589,-0.975,1.374
1167,19214,-5.0,-5.0,-2.0,             0.00010,0.015986965239668884,0.759,-0.762,1.542,0.655,-0.715,1.317
1168,19229,-5.0,-5.0,-2.0,             0.00010,0.022129764795924226,0.521,-0.818,1.127,0.466,-0.948,0.93
1169,19244,-5.0,-5.0,-2.0,             0.00010,0.023271530874383946,0.747,-0.465,1.247,0.616,-0.804,1.211
1170,19261,-4.0,-5.0,-2.0,             0.00010,0.021797989645753715,0.856,-0.136,1.259,0.855,-0.61,2.524
1171,19276,-5.0,-5.0,-2.0,             0.00010,0.015737488912418485,0.386,-0.884,0.861,0.365,-1.016,0.854
1172,19291,-5.0,-5.0,-2.0,             0.00010,0.015721917742242415,0.522,-0.827,1.054,0.541,-0.728,1.077
1173,19306,-5.0,-5.0,-2.0,             0.00010,0.021000135550275446,0.469,-0.752,1.157,0.429,-0.749,0.954
1174,19330,-4.0,-5.0,-2.0,             0.00010,0.015167516670771874,0.61,-0.775,1.228,0.661,-0.695,1.965
1175,19345,-5.0,-5.0,-2.0,             0.00010,0.018549351021647453,0.623,-0.187,1.135,0.569,-0.566,1.26
1176,19360,-5.0,-5.0,-2.0,             0.00010,0.018805182321618,0.635,-0.877,1.204,0.601,-0.712,1.333
1177,19376,-4.0,-5.0,-2.0,             0.00010,0.012647770156036131,0.69,-0.225,1.226,0.824,-0.119,1.538
1178,19391,-5.0,-5.0,-2.0,             0.00010,0.021801979669059317,0.497,-0.343,0.784,0.462,-0.325,0.776
1179,19406,-5.0,-5.0,-2.0,             0.00010,0.016139494123247763,0.531,-0.626,1.121,0.496,-0.503,1.173
1180,19421,-5.0,-5.0,-2.0,             0.00010,0.020687363498533767,0.444,-0.786,0.739,0.364,-0.908,0.735
1181,19436,-5.0,-5.0,-2.0,             0.00010,0.015344511764124037,0.622,-0.727,1.191,0.594,-1.183,1.205
1182,19460,-4.0,-5.0,-2.0,             0.00010,0.014665263598241532,0.578,-1.154,1.187,0.637,-0.92,2.593
1183,19475,-5.0,-5.0,-2.0,             0.00010,0.01579069939131538,0.693,-0.459,1.171,0.675,-0.829,1.259
1184,19490,-5.0,-5.0,-2.0,             0.00010,0.010811862675473094,0.535,-1.248,1.185,0.492,-1.381,1.208
1185,19514,-4.0,-5.0,-2.0,             0.00010,0.014976390428879919,0.487,-0.564,1.3,0.455,-0.783,1.305
1186,19529,-5.0,-5.0,-2.0,             0.00010,0.025708420473771792,0.388,-0.948,1.171,0.329,-0.972,1.21
1187,19544,-5.0,-5.0,-2.0,             0.00010,0.017460244715524216,0.61,-0.891,1.285,0.523,-1.081,1.349
1188,19561,-4.0,-5.0,-2.0,             0.00010,0.01629222573383766,0.603,-0.687,1.966,0.462,-0.572,0.915
1189,19576,-5.0,-5.0,-2.0,             0.00010,0.014236663033564885,0.725,-0.62,1.256,0.623,-0.831,1.155
1190,19591,-5.0,-5.0,-2.0,             0.00010,0.015096646205832561,0.819,-0.21,1.702,0.728,-0.357,1.264
1191,19606,-5.0,-5.0,-2.0,             0.00010,0.023358260343472163,0.481,-0.547,1.218,0.419,-0.846,1.314
1192,19621,-5.0,-5.0,-2.0,             0.00010,0.025916137049595514,0.559,-0.843,1.18,0.439,-1.468,1.322
1193,19636,-5.0,-5.0,-2.0,             0.00010,0.01070004158342878,0.523,-0.286,1.048,0.342,-0.988,0.949
1194,19651,-5.0,-5.0,-2.0,             0.00010,0.01469780495390296,0.426,-1.165,1.17,0.398,-1.378,1.266
1195,19675,-4.0,-5.0,-2.0,             0.00010,0.016910079565908138,0.495,-0.602,1.342,0.53,-1.157,2.287
1196,19690,-5.0,-5.0,-2.0,             0.00010,0.021999675858144958,0.56,-0.804,1.199,0.492,-0.911,1.107
1197,19714,-4.0,-5.0,-2.0,             0.00010,0.01214551345522826,0.586,-0.566,1.266,0.583,-0.967,2.592
1198,19729,-5.0,-5.0,-2.0,             0.00010,0.018744293522710603,0.414,-1.062,0.965,0.394,-1.092,0.882
1199,19744,-5.0,-5.0,-2.0,             0.00010,0.017933894833549856,0.437,-0.566,0.704,0.36,-0.783,0.714
1200,19759,-5.0,-5.0,-2.0,             0.00010,0.014991938912620148,0.366,-1.188,1.029,0.346,-1.292,0.894
1201,19774,-5.0,-3.0,-2.0,             0.00010,0.018030924970904985,0.593,-0.971,1.448,0.581,-0.911,2.403
1202,19798,-4.0,-3.0,-2.0,             0.00010,0.01779556837088118,0.524,-0.57,1.211,0.564,-0.885,1.763
1203,19813,-5.0,-3.0,-2.0,             0.00010,0.016033844913666447,0.698,-0.624,1.239,0.649,-1.186,1.262
1204,19828,-5.0,-3.0,-2.0,             0.00010,0.02063989791398247,0.725,-0.981,1.149,0.677,-1.03,1.182
1205,19843,-5.0,-3.0,-2.0,             0.00010,0.01754400795325637,0.51,-0.693,1.078,0.472,-1.111,1.119
1206,19867,-4.0,-5.0,-2.0,             0.00010,0.019902953169851873,0.443,-1.194,1.159,0.434,-1.076,2.374
1207,19874,-5.0,-5.0,-2.0,             0.00010,0.01269542973022908,0.746,0.014,1.259,0.765,-0.546,1.423
1208,19887,-5.0,-5.0,-2.0,             0.00010,0.02195037849462376,0.821,0.35,1.206,0.785,0.346,1.281
1209,19902,-5.0,-5.0,-2.0,             0.00010,0.022988332404444613,0.754,-0.684,1.277,0.795,-0.62,1.311
1210,19917,-5.0,-5.0,-2.0,             0.00010,0.023196136904880406,0.418,-0.914,0.864,0.394,-0.646,0.811
1211,19934,-4.0,-5.0,-2.0,             0.00010,0.014901323558981805,0.588,-0.719,1.126,0.493,-1.304,1.214
1212,19949,-5.0,-5.0,-2.0,             0.00010,0.01767818694934249,0.422,-0.664,0.71,0.389,-0.891,0.757
1213,19965,-4.0,-5.0,-2.0,             0.00010,0.017774849286070094,0.729,-0.553,1.367,0.844,-0.165,1.316
1214,19980,-5.0,-5.0,-2.0,             0.00010,0.018028908308284977,0.684,-1.134,1.365,0.682,-0.762,1.235
1215,19995,-5.0,-5.0,-2.0,             0.00010,0.013054817169904708,0.262,-0.935,0.75,0.232,-1.193,0.657
1216,20010,-5.0,-5.0,-2.0,             0.09899,0.04854057480891546,0.663,-1.171,1.273,0.546,-1.137,1.265
1217,20025,-5.0,-5.0,-2.0,             0.09763,0.03718432200451692,0.607,-0.389,1.035,0.615,-0.185,1.089
1218,20040,-5.0,-5.0,-2.0,             0.09629,0.04551493388911088,0.579,-0.793,1.095,0.574,-0.491,1.169
1219,20055,-5.0,-5.0,-2.0,             0.09497,0.02955818778524796,0.626,-0.914,1.174,0.47,-1.125,1.132
1220,20070,-5.0,-5.0,-2.0,             0.09367,0.03936457460125287,0.388,-0.643,0.771,0.336,-0.803,0.701
1221,20085,-5.0,-5.0,-2.0,             0.09238,0.02780680072804292,0.63,-0.895,1.116,0.52,-0.9,1.021
1222,20100,-5.0,-5.0,-2.0,             0.09112,0.030121589762469134,0.632,-0.792,1.043,0.523,-0.927,1.016
1223,20115,-5.0,-5.0,-2.0,             0.08987,0.01987330975631873,0.633,-0.753,1.05,0.551,-0.992,1.205
1224,20130,-5.0,-5.0,-2.0,             0.08863,0.02418061296145121,0.73,-0.216,1.2,0.66,-0.49,1.148
1225,20147,-4.0,-5.0,-2.0,             0.08726,0.02943137931801817,0.64,-0.764,1.155,0.569,-0.708,1.379
1226,20162,-5.0,-5.0,-2.0,             0.08606,0.03981949600080649,0.52,-1.066,1.148,0.435,-1.158,1.176
1227,20177,-5.0,-5.0,-2.0,             0.08488,0.027769038205345473,0.493,-0.694,1.128,0.439,-0.931,1.157
1228,20192,-5.0,-5.0,-2.0,             0.08371,0.02084234586606423,0.34,-0.948,0.749,0.299,-0.907,0.681
1229,20207,-5.0,-5.0,-2.0,             0.08257,0.029624612381060917,0.606,-0.61,1.135,0.544,-1.159,1.17
1230,20231,-4.0,-5.0,-2.0,             0.08076,0.03193980998670062,0.436,-0.789,1.261,0.34,-0.91,1.276
1231,20246,-5.0,-5.0,-2.0,             0.07965,0.021298710567255814,0.362,-0.54,0.704,0.302,-0.506,0.626
1232,20263,-4.0,-5.0,-2.0,             0.07842,0.032083761166123784,0.554,-0.61,1.188,0.419,-0.576,0.908
1233,20278,-5.0,-5.0,-2.0,             0.07734,0.021971658958743017,0.672,-0.87,1.243,0.529,-0.799,1.151
1234,20293,-5.0,-5.0,-2.0,             0.07628,0.025387411254147688,0.361,-0.758,1.018,0.394,-0.857,1.052
1235,20308,-5.0,-5.0,-2.0,             0.07523,0.02208960074931383,0.377,-0.991,0.978,0.347,-1.197,1.082
1236,20323,-5.0,-5.0,-2.0,             0.07420,0.02414276866863171,0.497,-1.115,1.086,0.432,-0.728,1.059
1237,20338,-5.0,-5.0,-2.0,             0.07318,0.019032984351118405,0.664,-0.45,1.132,0.564,-0.606,0.988
1238,20353,-5.0,-5.0,-2.0,             0.07218,0.03081405085201065,0.673,-0.769,1.292,0.62,-0.748,1.165
1239,20377,-4.0,-5.0,-2.0,             0.07060,0.02332278193595509,0.501,-0.652,1.155,0.452,-1.034,1.464
1240,20392,-5.0,-5.0,-2.0,             0.06963,0.025755227232972782,0.426,-0.68,0.879,0.412,-0.677,1.058
1241,20416,-4.0,-5.0,-2.0,             0.06811,0.021920838761919487,0.439,-0.937,1.166,0.436,-0.775,1.185
1242,20431,-5.0,-5.0,-2.0,             0.06717,0.0249257060388724,0.382,-0.653,0.719,0.343,-0.863,0.713
1243,20446,-5.0,-5.0,-2.0,             0.06625,0.027460810914635658,0.185,-1.068,0.599,0.194,-1.041,0.631
1244,20461,-5.0,-5.0,-2.0,             0.06534,0.02557201258217295,0.753,-0.608,1.24,0.535,-0.819,1.082
1245,20476,-5.0,-5.0,-2.0,             0.06445,0.028132783497373262,0.589,-0.66,1.098,0.464,-0.799,1.056
1246,20491,-5.0,-3.0,-2.0,             0.06356,0.02014163339821001,0.355,-0.992,1.202,0.395,-1.003,1.393
1247,20506,-5.0,-3.0,-2.0,             0.06269,0.016782930151869855,0.362,-1.156,1.041,0.387,-0.983,1.094
1248,20521,-5.0,-3.0,-2.0,             0.06183,0.02549685084571441,0.26,-0.998,1.006,0.273,-0.933,1.249
1249,20536,-5.0,-3.0,-2.0,             0.06098,0.018981448281556366,0.666,-0.747,1.105,0.509,-1.146,1.147
1250,20551,-5.0,-3.0,-2.0,             0.06015,0.016950984857976435,0.324,-1.164,0.752,0.369,-0.721,0.756
1251,20575,-4.0,-5.0,-2.0,             0.05883,0.022606778734674055,0.283,-0.684,1.591,0.249,-0.509,0.785
1252,20590,-5.0,-5.0,-2.0,             0.05802,0.026556587715943655,0.665,-0.622,1.163,0.592,-0.852,1.159
1253,20605,-5.0,-5.0,-2.0,             0.05723,0.028173189672331015,0.687,-0.516,1.179,0.597,-0.656,1.128
1254,20620,-5.0,-5.0,-2.0,             0.05644,0.0283467219521602,0.24,-1.193,0.579,0.219,-1.079,0.662
1255,20636,-4.0,-5.0,-2.0,             0.05562,0.019741770287510008,0.438,-0.407,0.887,0.463,-0.398,1.082
1256,20660,-4.0,-5.0,-2.0,             0.05440,0.023628829590355355,0.415,-0.704,1.493,0.365,-1.265,1.487
1257,20675,-5.0,-5.0,-2.0,             0.05365,0.025249544313798347,0.569,-1.015,1.191,0.565,-0.819,1.266
1258,20690,-5.0,-5.0,-2.0,             0.05292,0.026485298480838537,0.25,-1.062,0.871,0.232,-1.016,0.965
1259,20714,-4.0,-5.0,-2.0,             0.05176,0.02164511332133164,0.513,-1.051,1.271,0.47,-1.171,1.322
1260,20738,-4.0,-5.0,-2.0,             0.05063,0.019876238812382024,0.325,-0.486,0.897,0.339,-0.693,1.206
1261,20748,-5.0,-5.0,-2.0,             0.05016,0.01720690173096955,0.436,-0.371,0.831,0.398,-0.762,0.78
1262,20760,-5.0,-5.0,-2.0,             0.04961,0.023933138504313927,0.757,0.448,1.07,0.733,0.494,1.201
1263,20784,-4.0,-5.0,-2.0,             0.04853,0.01777234283508733,0.33,-0.711,1.43,0.31,-0.857,1.058
1264,20799,-5.0,-5.0,-2.0,             0.04786,0.025233020664503177,0.416,-0.956,1.014,0.389,-0.863,0.894
1265,20814,-5.0,-5.0,-2.0,             0.04721,0.027034811830768984,0.285,-0.797,0.741,0.298,-1.196,0.979
1266,20838,-4.0,-5.0,-2.0,             0.04617,0.028838844057948638,0.528,-0.924,1.304,0.486,-1.075,1.426
1267,20853,-5.0,-5.0,-2.0,             0.04554,0.025191045304139455,0.402,-0.461,0.82,0.39,-0.378,0.751
1268,20868,-5.0,-5.0,-2.0,             0.04492,0.03356029031177362,0.771,-0.723,1.156,0.649,-1.255,1.239
1269,20876,-5.0,-5.0,-2.0,             0.04459,0.020824155944865197,0.609,0.412,0.868,0.646,0.43,0.955
